sp,step,count,score,phylodist
Mazama nana,imputed,23,0.03639240506329114,144.2393962832
Megadontomys nelsoni,imputed,7,0.0024813895781637717,136.8315076782
Megadontomys nelsoni,imputed,7,0.01129032258064516,136.8315076782
Melanomys caliginosus,imputed,42,0.0024875621890547263,136.8315085161
Melanomys caliginosus,imputed,42,0.06763285024154589,136.8315085161
Meles meles,imputed,86,0.01240694789081886,144.2394186212
Meles meles,imputed,86,0.13479623824451412,144.2394186212
Mellivora capensis,imputed,30,0.0024813895781637717,144.2394197998
Mellivora capensis,imputed,30,0.04777070063694268,144.2394197998
Melogale moschata,imputed,67,0.007444168734491315,144.2394200392
Melogale moschata,imputed,67,0.10029940119760479,144.2394200392
Mephitis macroura,imputed,21,0.0024875621890547263,144.239419508
Mephitis macroura,imputed,21,0.03376205787781351,144.239419508
Mephitis mephitis,imputed,164,0.03209876543209877,144.239419508
Mephitis mephitis,imputed,164,0.23733719247467439,144.239419508
Meriones crassus,imputed,86,0.004975124378109453,136.83150747275
Meriones crassus,imputed,86,0.13522012578616352,136.83150747275
Meriones hurrianae,imputed,180,0.01488833746898263,136.8315084365
Meriones hurrianae,imputed,180,0.2786377708978328,136.8315084365
Meriones libycus,imputed,44,0.0024875621890547263,136.8315063945
Meriones libycus,imputed,44,0.06951026856240126,136.8315063945
Meriones tamariscinus,imputed,38,0.004975124378109453,136.83150758917
Meriones tamariscinus,imputed,38,0.06070287539936102,136.83150758917
Mesocricetus auratus,imputed,135,0.0170316301703163,136.831510625
Mesocricetus auratus,imputed,135,0.2073732718894009,136.831510625
Mesomys hispidus,imputed,37,0.0024875621890547263,136.831510317
Mesomys hispidus,imputed,37,0.05929487179487179,136.831510317
Metachirus nudicaudatus,imputed,50,0.007425742574257425,324.1576054918
Metachirus nudicaudatus,imputed,50,0.07987220447284345,324.1576054918
Micaelamys namaquensis,imputed,86,0.004975124378109453,
Micaelamys namaquensis,imputed,86,0.13522012578616352,
Mico argentatus,imputed,42,0.004975124378109453,59.678726701
Mico argentatus,imputed,42,0.0673076923076923,59.678726701
Mico humeralifer,imputed,43,0.0024875621890547263,59.6787265948
Mico humeralifer,imputed,43,0.0688,59.6787265948
Mico leucippe,imputed,42,0.004975124378109453,59.6787267713
Mico leucippe,imputed,42,0.0673076923076923,59.6787267713
Micromys minutus,imputed,77,0.007444168734491315,136.8315052295
Micromys minutus,imputed,77,0.11809815950920245,136.8315052295
Micronycteris megalotis,imputed,21,0.0024875621890547263,144.2393883013
Micronycteris megalotis,imputed,21,0.03376205787781351,144.2393883013
Micropteropus pusillus,imputed,51,0.004962779156327543,144.2394093111
Micropteropus pusillus,imputed,51,0.08069620253164557,144.2394093111
Microtus agrestis,imputed,121,0.022222222222222223,136.8315076828
Microtus agrestis,imputed,121,0.1721194879089616,136.8315076828
Microtus arvalis,imputed,123,0.022332506203473945,136.8315091572
Microtus arvalis,imputed,123,0.18385650224215247,136.8315091572
Microtus californicus,imputed,96,0.009900990099009901,136.8315070442
Microtus californicus,imputed,96,0.15311004784688995,136.8315070442
Microtus fortis,imputed,60,0.004962779156327543,136.8315082237
Microtus fortis,imputed,60,0.09615384615384616,136.8315082237
Microtus gregalis,imputed,84,0.009950248756218905,136.83150716752
Microtus gregalis,imputed,84,0.13228346456692913,136.83150716752
Microtus guentheri,imputed,66,0.0024875621890547263,136.8315076829
Microtus guentheri,imputed,66,0.1045958795562599,136.8315076829
Microtus ilaeus,imputed,41,0.0024875621890547263,136.8315089115
Microtus ilaeus,imputed,41,0.06549520766773163,136.8315089115
Microtus levis,imputed,33,0.004975124378109453,136.8315091572
Microtus levis,imputed,33,0.052715654952076675,136.8315091572
Microtus maximowiczii,imputed,45,0.0024813895781637717,136.8315077322
Microtus maximowiczii,imputed,45,0.07188498402555911,136.8315077322
Microtus montanus,imputed,29,0.004975124378109453,136.8315081744
Microtus montanus,imputed,29,0.04669887278582931,136.8315081744
Microtus ochrogaster,imputed,8,0.0024875621890547263,136.8315070442
Microtus ochrogaster,imputed,8,0.012903225806451613,136.8315070442
Microtus oeconomus,imputed,135,0.01240694789081886,136.8315071427
Microtus oeconomus,imputed,135,0.20579268292682926,136.8315071427
Microtus pennsylvanicus,imputed,105,0.01488833746898263,136.8315081744
Microtus pennsylvanicus,imputed,105,0.16355140186915887,136.8315081744
Microtus socialis,imputed,44,0.0024875621890547263,136.8315076835
Microtus socialis,imputed,44,0.06951026856240126,136.8315076835
Microtus subterraneus,imputed,12,0.004975124378109453,136.8315082729
Microtus subterraneus,imputed,12,0.01935483870967742,136.8315082729
Millardia meltada,imputed,83,0.004975124378109453,136.8315048248
Millardia meltada,imputed,83,0.13132911392405064,136.8315048248
Miniopterus inflatus,imputed,3,0.0024875621890547263,144.2394212229
Miniopterus inflatus,imputed,3,0.004838709677419355,144.2394212229
Miniopterus magnater,imputed,4,0.006430868167202572,144.2394179513
Miniopterus pusillus,imputed,4,0.006430868167202572,144.2394194391
Miniopterus schreibersii,imputed,219,0.019464720194647202,144.2394182486
Miniopterus schreibersii,imputed,219,0.3421875,144.2394182486
Miopithecus ogouensis,imputed,63,0.0024813895781637717,42.58715757
Miopithecus ogouensis,imputed,63,0.10063897763578275,42.58715757
Miopithecus talapoin,imputed,92,0.009925558312655087,42.58715757
Miopithecus talapoin,imputed,92,0.1464968152866242,42.58715757
Mirounga angustirostris,imputed,11,0.0024875621890547263,144.2394203983
Mirounga angustirostris,imputed,11,0.017741935483870968,144.2394203983
Molossops neglectus,imputed,21,0.0024875621890547263,144.23942071466
Molossops neglectus,imputed,21,0.03376205787781351,144.23942071466
Molossus molossus,imputed,91,0.017412935323383085,144.23942071576
Molossus molossus,imputed,91,0.14152410575427682,144.23942071576
Molossus rufus,imputed,94,0.019851116625310174,144.239420819798
Molossus rufus,imputed,94,0.14618973561430793,144.239420819798
Monachus monachus,imputed,6,0.00964630225080386,144.2394201034
Monodelphis domestica,imputed,21,0.0024875621890547263,324.1576077533
Monodelphis domestica,imputed,21,0.03376205787781351,324.1576077533
Mops condylurus,imputed,143,0.012376237623762377,144.23942020906
Mops condylurus,imputed,143,0.22308892355694226,144.23942020906
Mormoops megalophylla,imputed,31,0.004962779156327543,144.239392878
Mormoops megalophylla,imputed,31,0.04983922829581994,144.239392878
Mungos mungo,imputed,77,0.004975124378109453,144.2394203903
Mungos mungo,imputed,77,0.12087912087912088,144.2394203903
Muntiacus muntjak,imputed,12,0.0024875621890547263,144.2393964157
Muntiacus muntjak,imputed,12,0.019077901430842606,144.2393964157
Muntiacus reevesi,imputed,59,0.0024691358024691358,144.2393967459
Muntiacus reevesi,imputed,59,0.09175738724727839,144.2393967459
Murina aurata,imputed,40,0.0024875621890547263,144.239423305
Murina aurata,imputed,40,0.06389776357827476,144.239423305
Murina leucogaster,imputed,40,0.0024813895781637717,144.2394221143
Murina leucogaster,imputed,40,0.06379585326953748,144.2394221143
Mus booduga,imputed,55,0.004975124378109453,136.8315033083
Mus booduga,imputed,55,0.08716323296354993,136.8315033083
Mus cervicolor,imputed,34,0.0024813895781637717,136.8315027246
Mus cervicolor,imputed,34,0.05466237942122187,136.8315027246
Mus mattheyi,imputed,30,0.0024875621890547263,136.8315035997
Mus mattheyi,imputed,30,0.04807692307692308,136.8315035997
Mus musculoides,imputed,18,0.0024875621890547263,136.8315038911
Mus musculoides,imputed,18,0.028985507246376812,136.8315038911
Mus musculus,imputed,255,0.10185185185185185,136.8315021411
Mus musculus,imputed,255,0.3488372093023256,136.8315021411
Mus setulosus,imputed,6,0.0024875621890547263,136.8315017632
Mus setulosus,imputed,6,0.00967741935483871,136.8315017632
Mus spicilegus,imputed,12,0.0024875621890547263,136.8315018494
Mus spicilegus,imputed,12,0.01935483870967742,136.8315018494
Mus spretus,imputed,47,0.004962779156327543,136.8315015586
Mus spretus,imputed,47,0.07496012759170653,136.8315015586
Mustela erminea,imputed,61,0.007407407407407408,144.2394189197
Mustela erminea,imputed,61,0.09697933227344992,144.2394189197
Mustela frenata,imputed,17,0.0024875621890547263,144.2394183304
Mustela frenata,imputed,17,0.0272,144.2394183304
Mustela lutreola,imputed,77,0.012254901960784314,144.2394189193
Mustela lutreola,imputed,77,0.1203125,144.2394189193
Mustela nigripes,imputed,54,0.004962779156327543,144.2394187719
Mustela nigripes,imputed,54,0.08557844690966719,144.2394187719
Mustela nivalis,imputed,30,0.0024875621890547263,144.2394186245
Mustela nivalis,imputed,30,0.04777070063694268,144.2394186245
Mustela putorius,imputed,96,0.012285012285012284,144.2394188899
Mustela putorius,imputed,96,0.1465648854961832,144.2394188899
Mustela sibirica,imputed,30,0.0024875621890547263,144.2394186246
Mustela sibirica,imputed,30,0.04777070063694268,144.2394186246
Myocastor coypus,imputed,112,0.009950248756218905,136.8315117898
Myocastor coypus,imputed,112,0.16666666666666666,136.8315117898
Myodes gapperi,imputed,75,0.012437810945273632,136.8315067011
Myodes gapperi,imputed,75,0.11961722488038277,136.8315067011
Myodes glareolus,imputed,188,0.04433497536945813,136.8315069467
Myodes glareolus,imputed,188,0.2611111111111111,136.8315069467
Myodes regulus,imputed,23,0.0024875621890547263,136.8315085932
Myodes regulus,imputed,23,0.037096774193548385,136.8315085932
Myodes rufocanus,imputed,78,0.007462686567164179,136.8315085932
Myodes rufocanus,imputed,78,0.11926605504587157,136.8315085932
Myodes rutilus,imputed,131,0.019851116625310174,136.8315064556
Myodes rutilus,imputed,131,0.200920245398773,136.8315064556
Myonycteris torquata,imputed,6,0.0024875621890547263,144.2394067036
Myonycteris torquata,imputed,6,0.00967741935483871,144.2394067036
Myoprocta acouchy,imputed,1,0.0024875621890547263,136.8315101042
Myoprocta acouchy,imputed,1,0.0016129032258064516,136.8315101042
Myotis albescens,imputed,21,0.0024875621890547263,144.23942099309
Myotis albescens,imputed,21,0.03376205787781351,144.23942099309
Myotis austroriparius,imputed,21,0.0024875621890547263,144.23942027939
Myotis austroriparius,imputed,21,0.03376205787781351,144.23942027939
Myotis bechsteinii,imputed,2,0.0032258064516129032,144.2394203305
Myotis blythii,imputed,75,0.0049504950495049506,144.2394203322
Myotis blythii,imputed,75,0.11885895404120443,144.2394203322
Myotis californicus,imputed,21,0.0024875621890547263,144.23942042
Myotis californicus,imputed,21,0.03376205787781351,144.23942042
Myotis capaccinii,imputed,6,0.0024875621890547263,144.23941985483
Myotis capaccinii,imputed,6,0.00967741935483871,144.23941985483
Myotis chiloensis,imputed,21,0.0024875621890547263,144.23942099309
Myotis chiloensis,imputed,21,0.03376205787781351,144.23942099309
Myotis chinensis,imputed,2,0.0032258064516129032,144.2394200335
Myotis dasycneme,imputed,8,0.004975124378109453,144.2394218182
Myotis dasycneme,imputed,8,0.012903225806451613,144.2394218182
Myotis daubentonii,imputed,78,0.009900990099009901,144.2394206277
Myotis daubentonii,imputed,78,0.12400635930047695,144.2394206277
Myotis evotis,imputed,21,0.0024875621890547263,144.2394206273
Myotis evotis,imputed,21,0.03376205787781351,144.2394206273
Myotis grisescens,imputed,21,0.0024875621890547263,144.23942027939
Myotis grisescens,imputed,21,0.03376205787781351,144.23942027939
Myotis horsfieldii,imputed,3,0.004838709677419355,144.2394216997
Myotis keenii,imputed,63,0.007462686567164179,144.2394206273
Myotis keenii,imputed,63,0.0995260663507109,144.2394206273
Myotis leibii,imputed,21,0.0024875621890547263,144.23942042
Myotis leibii,imputed,21,0.03376205787781351,144.23942042
Myotis levis,imputed,21,0.0024875621890547263,144.2394200324
Myotis levis,imputed,21,0.03376205787781351,144.2394200324
Myotis lucifugus,imputed,98,0.012437810945273632,144.2394206279
Myotis lucifugus,imputed,98,0.153125,144.2394206279
Myotis macrodactylus,imputed,42,0.0024875621890547263,144.2394209252
Myotis macrodactylus,imputed,42,0.0670926517571885,144.2394209252
Myotis myotis,imputed,15,0.004962779156327543,144.2394203322
Myotis myotis,imputed,15,0.024193548387096774,144.2394203322
Myotis mystacinus,imputed,80,0.004962779156327543,144.239420623
Myotis mystacinus,imputed,80,0.12030075187969924,144.239420623
Myotis nattereri,imputed,9,0.004962779156327543,144.2394200335
Myotis nattereri,imputed,9,0.014516129032258065,144.2394200335
Myotis nigricans,imputed,85,0.007462686567164179,144.2394200324
Myotis nigricans,imputed,85,0.13137557959814528,144.2394200324
Myotis pilosus,imputed,32,0.0024875621890547263,144.2394212229
Myotis pilosus,imputed,32,0.051364365971107544,144.2394212229
Myotis ricketti,imputed,139,0.009852216748768473,
Myotis ricketti,imputed,139,0.20562130177514792,
Myotis riparius,imputed,21,0.0024875621890547263,144.2394203294
Myotis riparius,imputed,21,0.03376205787781351,144.2394203294
Myotis septentrionalis,imputed,89,0.009950248756218905,144.2394204195
Myotis septentrionalis,imputed,89,0.13777089783281735,144.2394204195
Myotis thysanodes,imputed,21,0.0024875621890547263,144.2394191409
Myotis thysanodes,imputed,21,0.03376205787781351,144.2394191409
Myotis velifer,imputed,21,0.0024875621890547263,144.23942027899
Myotis velifer,imputed,21,0.03376205787781351,144.23942027899
Myotis volans,imputed,21,0.0024875621890547263,144.2394192299
Myotis volans,imputed,21,0.03376205787781351,144.2394192299
Myotis yumanensis,imputed,21,0.0024813895781637717,144.23941998149
Myotis yumanensis,imputed,21,0.033707865168539325,144.23941998149
Myrmecophaga tridactyla,imputed,122,0.009950248756218905,151.456975445
Myrmecophaga tridactyla,imputed,122,0.18856259659969088,151.456975445
Nanger granti,imputed,61,0.004901960784313725,144.23939812911
Nanger granti,imputed,61,0.09037037037037036,144.23939812911
Napaeozapus insignis,imputed,17,0.0024875621890547263,136.831504936
Napaeozapus insignis,imputed,17,0.0272,136.831504936
Nasua narica,imputed,42,0.004975124378109453,144.2394206875
Nasua narica,imputed,42,0.06687898089171974,144.2394206875
Nasua nasua,imputed,86,0.01240694789081886,144.2394209822
Nasua nasua,imputed,86,0.13564668769716087,144.2394209822
Natalus stramineus,imputed,37,0.0024875621890547263,144.23941890716
Natalus stramineus,imputed,37,0.05929487179487179,144.23941890716
Natalus tumidirostris,imputed,67,0.009925558312655087,144.23941890716
Natalus tumidirostris,imputed,67,0.10485133020344288,144.23941890716
Neacomys guianae,imputed,1,0.0016129032258064516,136.8315079266
Neacomys spinosus,imputed,12,0.0024813895781637717,136.8315084183
Neacomys spinosus,imputed,12,0.01935483870967742,136.8315084183
Necromys benefactus,imputed,23,0.0024813895781637717,136.83150635377
Necromys benefactus,imputed,23,0.037096774193548385,136.83150635377
Necromys lasiurus,imputed,28,0.004962779156327543,136.83150684467
Necromys lasiurus,imputed,28,0.04516129032258064,136.83150684467
Necromys obscurus,imputed,46,0.004962779156327543,136.83150635277
Necromys obscurus,imputed,46,0.0738362760834671,136.83150635277
Nectomys squamipes,imputed,156,0.022277227722772276,136.831507681
Nectomys squamipes,imputed,156,0.22840409956076135,136.831507681
Neofelis nebulosa,imputed,103,0.007425742574257425,144.239422456
Neofelis nebulosa,imputed,103,0.15701219512195122,144.239422456
Neomonachus schauinslandi,imputed,39,0.007444168734491315,144.2394201034
Neomonachus schauinslandi,imputed,39,0.06280193236714976,144.2394201034
Neotamias amoenus,imputed,112,0.009950248756218905,
Neotamias amoenus,imputed,112,0.1769352290679305,
Neotamias minimus,imputed,50,0.007462686567164179,
Neotamias minimus,imputed,50,0.07987220447284345,
Neotamias quadrivittatus,imputed,14,0.0024875621890547263,
Neotamias quadrivittatus,imputed,14,0.02254428341384863,
Neotamias umbrinus,imputed,14,0.0024875621890547263,
Neotamias umbrinus,imputed,14,0.02254428341384863,
Neotoma albigula,imputed,55,0.004975124378109453,136.83151020747
Neotoma albigula,imputed,55,0.0878594249201278,136.83151020747
Neotoma cinerea,imputed,45,0.007462686567164179,136.83150946927
Neotoma cinerea,imputed,45,0.07234726688102894,136.83150946927
Neotoma floridana,imputed,21,0.0024875621890547263,136.83150946927
Neotoma floridana,imputed,21,0.03376205787781351,136.83150946927
Neotoma fuscipes,imputed,75,0.007462686567164179,136.8315081684
Neotoma fuscipes,imputed,75,0.11942675159235669,136.8315081684
Neotoma lepida,imputed,11,0.004975124378109453,136.83150892907
Neotoma lepida,imputed,11,0.017741935483870968,136.83150892907
Neotoma leucodon,imputed,10,0.0024875621890547263,136.83151018318
Neotoma leucodon,imputed,10,0.016129032258064516,136.83151018318
Neotoma macrotis,imputed,1,0.0016129032258064516,136.8315081684
Neotoma mexicana,imputed,89,0.009925558312655087,136.83150799627
Neotoma mexicana,imputed,89,0.1410459587955626,136.83150799627
Neotoma micropus,imputed,55,0.004975124378109453,136.83150922487
Neotoma micropus,imputed,55,0.0878594249201278,136.83150922487
Neotoma stephensi,imputed,1,0.0024875621890547263,136.83150799627
Neotoma stephensi,imputed,1,0.0016129032258064516,136.83150799627
Neovison vison,imputed,148,0.019464720194647202,144.2394183294
Neovison vison,imputed,148,0.2132564841498559,144.2394183294
Nephelomys albigularis,imputed,2,0.004975124378109453,136.8315091558
Nephelomys albigularis,imputed,2,0.0032258064516129032,136.8315091558
Niviventer confucianus,imputed,24,0.0024875621890547263,136.8315022282
Niviventer confucianus,imputed,24,0.03864734299516908,136.8315022282
Nomascus concolor,imputed,1,0.0024875621890547263,23.9717700787
Nomascus concolor,imputed,1,0.0016129032258064516,23.9717700787
Nomascus gabriellae,imputed,8,0.0024875621890547263,23.9717700437
Nomascus gabriellae,imputed,8,0.01288244766505636,23.9717700437
Nomascus leucogenys,imputed,83,0.009950248756218905,23.9717701499
Nomascus leucogenys,imputed,83,0.13258785942492013,23.9717701499
Nyctalus noctula,imputed,142,0.017326732673267328,144.23942027162
Nyctalus noctula,imputed,142,0.2204968944099379,144.23942027162
Nyctereutes procyonoides,imputed,127,0.01485148514851485,144.2394192148
Nyctereutes procyonoides,imputed,127,0.18676470588235294,144.2394192148
Nycteris gambiensis,imputed,25,0.0024752475247524753,144.2394160355
Nycteris gambiensis,imputed,25,0.040257648953301126,144.2394160355
Nycteris nana,imputed,7,0.0024875621890547263,144.2394173793
Nycteris nana,imputed,7,0.01129032258064516,144.2394173793
Nycteris thebaica,imputed,2,0.0024875621890547263,144.2394158113
Nycteris thebaica,imputed,2,0.0032258064516129032,144.2394158113
Nycticebus coucang,imputed,2,0.0024875621890547263,128.3285329986
Nycticebus coucang,imputed,2,0.0032258064516129032,128.3285329986
Nycticeius humeralis,imputed,21,0.0024875621890547263,144.2394197402
Nycticeius humeralis,imputed,21,0.03376205787781351,144.2394197402
Nyctinomops laticaudatus,imputed,21,0.0024875621890547263,144.23941997106
Nyctinomops laticaudatus,imputed,21,0.03376205787781351,144.23941997106
Nyctinomops macrotis,imputed,21,0.0024875621890547263,144.23942116076
Nyctinomops macrotis,imputed,21,0.03376205787781351,144.23942116076
Ochotona curzoniae,imputed,43,0.0024875621890547263,136.831510007
Ochotona curzoniae,imputed,43,0.06814580031695722,136.831510007
Odobenus rosmarus,imputed,110,0.007352941176470588,144.239419514
Odobenus rosmarus,imputed,110,0.16248153618906944,144.239419514
Odocoileus hemionus,imputed,143,0.02403846153846154,144.2393966131
Odocoileus hemionus,imputed,143,0.21536144578313254,144.2393966131
Odocoileus virginianus,imputed,135,0.03140096618357488,144.2393966131
Odocoileus virginianus,imputed,135,0.19285714285714287,144.2393966131
Oecomys bicolor,imputed,2,0.0024813895781637717,136.83151053
Oecomys bicolor,imputed,2,0.0032258064516129032,136.83151053
Oecomys paricola,imputed,1,0.0016129032258064516,136.8315095474
Okapia johnstoni,imputed,73,0.004975124378109453,144.239400897
Okapia johnstoni,imputed,73,0.11335403726708075,144.239400897
Oligoryzomys chacoensis,imputed,6,0.0024875621890547263,136.8315096465
Oligoryzomys chacoensis,imputed,6,0.00967741935483871,136.8315096465
Oligoryzomys flavescens,imputed,53,0.007462686567164179,136.8315101385
Oligoryzomys flavescens,imputed,53,0.08507223113964688,136.8315101385
Oligoryzomys fornesi,imputed,20,0.007462686567164179,136.8315096462
Oligoryzomys fornesi,imputed,20,0.03225806451612903,136.8315096462
Oligoryzomys fulvescens,imputed,29,0.007462686567164179,136.8315089096
Oligoryzomys fulvescens,imputed,29,0.0467741935483871,136.8315089096
Oligoryzomys longicaudatus,imputed,14,0.004975124378109453,136.8315096468
Oligoryzomys longicaudatus,imputed,14,0.02258064516129032,136.8315096468
Oligoryzomys microtis,imputed,3,0.004962779156327543,136.8315101385
Oligoryzomys microtis,imputed,3,0.004838709677419355,136.8315101385
Oligoryzomys nigripes,imputed,104,0.012437810945273632,136.8315096469
Oligoryzomys nigripes,imputed,104,0.16455696202531644,136.8315096469
Ondatra zibethicus,imputed,55,0.007462686567164179,136.8315089109
Ondatra zibethicus,imputed,55,0.0873015873015873,136.8315089109
Onychogalea unguifera,imputed,36,0.0024875621890547263,324.1576196515
Onychogalea unguifera,imputed,36,0.05787781350482315,324.1576196515
Onychomys leucogaster,imputed,4,0.0024875621890547263,136.8315069421
Onychomys leucogaster,imputed,4,0.0064516129032258064,136.8315069421
Onychomys torridus,imputed,44,0.004975124378109453,136.8315089069
Onychomys torridus,imputed,44,0.07062600321027288,136.8315089069
Orcinus orca,imputed,93,0.004975124378109453,144.2393979317
Orcinus orca,imputed,93,0.14576802507836992,144.2393979317
Oreamnos americanus,imputed,105,0.004901960784313725,144.23939829481
Oreamnos americanus,imputed,105,0.16104294478527606,144.23939829481
Oreotragus oreotragus,imputed,21,0.032915360501567396,144.23939704281
Oryctolagus cuniculus,imputed,222,0.031476997578692496,136.8315267396
Oryctolagus cuniculus,imputed,222,0.31179775280898875,136.8315267396
Oryx beisa,imputed,20,0.031446540880503145,144.23939878901
Oryx dammah,imputed,38,0.059375,144.23939855861
Oryx gazella,imputed,51,0.004889975550122249,144.23939878901
Oryx gazella,imputed,51,0.07882534775888717,144.23939878901
Oryx leucoryx,imputed,57,0.0024390243902439024,144.23939855811
Oryx leucoryx,imputed,57,0.08850931677018634,144.23939855811
Oryzomys couesi,imputed,7,0.0024813895781637717,136.8315099419
Oryzomys couesi,imputed,7,0.01129032258064516,136.8315099419
Oryzomys palustris,imputed,129,0.017369727047146403,136.8315092286
Oryzomys palustris,imputed,129,0.2006220839813375,136.8315092286
Otocolobus manul,imputed,33,0.0024813895781637717,144.2394235472
Otocolobus manul,imputed,33,0.052715654952076675,144.2394235472
Otocyon megalotis,imputed,38,0.004962779156327543,144.2394192148
Otocyon megalotis,imputed,38,0.05993690851735016,144.2394192148
Otolemur crassicaudatus,imputed,37,0.0024875621890547263,128.328535125
Otolemur crassicaudatus,imputed,37,0.05929487179487179,128.328535125
Otomops martiensseni,imputed,6,0.0024875621890547263,144.23942065576
Otomops martiensseni,imputed,6,0.00967741935483871,144.23942065576
Otomys irroratus,imputed,21,0.032915360501567396,136.831505135035
Otomys tropicalis,imputed,36,0.0024752475247524753,136.831505013765
Otomys tropicalis,imputed,36,0.05714285714285714,136.831505013765
Otospermophilus beecheyi,imputed,115,0.009900990099009901,136.8314985901
Otospermophilus beecheyi,imputed,115,0.18341307814992025,136.8314985901
Otospermophilus variegatus,imputed,21,0.0024875621890547263,136.8314983177
Otospermophilus variegatus,imputed,21,0.03376205787781351,136.8314983177
Ourebia ourebi,imputed,22,0.03442879499217527,144.23939723971
Ovibos moschatus,imputed,78,0.0049382716049382715,144.23939694431
Ovibos moschatus,imputed,78,0.12,144.23939694431
Ovis ammon,imputed,41,0.0024875621890547263,144.23939859221
Ovis ammon,imputed,41,0.0656,144.23939859221
Ovis aries,imputed,216,0.10227272727272728,144.23939859201
Ovis aries,imputed,216,0.3134978229317852,144.23939859201
Ovis canadensis,imputed,104,0.009708737864077669,144.23939859211
Ovis canadensis,imputed,104,0.15877862595419848,144.23939859211
Ovis dalli,imputed,104,0.009900990099009901,144.23939859211
Ovis dalli,imputed,104,0.16149068322981366,144.23939859211
Ovis orientalis,imputed,21,0.032915360501567396,144.23939859201
Oxymycterus nasutus,imputed,6,0.0024875621890547263,136.8315082208
Oxymycterus nasutus,imputed,6,0.00967741935483871,136.8315082208
Oxymycterus quaestor,imputed,6,0.0024875621890547263,136.83150819639
Oxymycterus quaestor,imputed,6,0.00967741935483871,136.83150819639
Oxymycterus rufus,imputed,1,0.0024875621890547263,136.8315083196
Oxymycterus rufus,imputed,1,0.0016129032258064516,136.8315083196
Ozotoceros bezoarticus,imputed,13,0.02066772655007949,144.2393969426
Pagophilus groenlandicus,imputed,85,0.0049382716049382715,144.2394199851
Pagophilus groenlandicus,imputed,85,0.13343799058084774,144.2394199851
Paguma larvata,imputed,101,0.009925558312655087,144.2394200959
Paguma larvata,imputed,101,0.14918759231905465,144.2394200959
Pan paniscus,imputed,156,0.02736318407960199,8.0032936561
Pan paniscus,imputed,156,0.24761904761904763,8.0032936561
Pan troglodytes,imputed,429,0.11678832116788321,8.0032936561
Pan troglodytes,imputed,429,0.6244541484716157,8.0032936561
Panthera leo,imputed,168,0.01937046004842615,144.2394224564
Panthera leo,imputed,168,0.24705882352941178,144.2394224564
Panthera onca,imputed,30,0.0024875621890547263,144.2394224566
Panthera onca,imputed,30,0.04777070063694268,144.2394224566
Panthera pardus,imputed,83,0.009876543209876543,144.2394224564
Panthera pardus,imputed,83,0.130298273155416,144.2394224564
Panthera tigris,imputed,151,0.01715686274509804,144.239422456
Panthera tigris,imputed,151,0.22604790419161677,144.239422456
Panthera uncia,imputed,87,0.0049382716049382715,144.2394224564
Panthera uncia,imputed,87,0.13384615384615384,144.2394224564
Papio anubis,imputed,131,0.019704433497536946,42.5871558
Papio anubis,imputed,131,0.20662460567823343,42.5871558
Papio cynocephalus,imputed,147,0.03201970443349754,42.5871558001
Papio cynocephalus,imputed,147,0.22650231124807396,42.5871558001
Papio hamadryas,imputed,125,0.02702702702702703,42.5871555876
Papio hamadryas,imputed,125,0.1971608832807571,42.5871555876
Papio papio,imputed,111,0.019851116625310174,42.5871558
Papio papio,imputed,111,0.17647058823529413,42.5871558
Papio ursinus,imputed,124,0.029484029484029485,42.5871558001
Papio ursinus,imputed,124,0.19405320813771518,42.5871558001
Paradoxurus hermaphroditus,imputed,39,0.0024813895781637717,144.2394189159
Paradoxurus hermaphroditus,imputed,39,0.061611374407582936,144.2394189159
Paradoxurus zeylonensis,imputed,21,0.0024875621890547263,144.2394192105
Paradoxurus zeylonensis,imputed,21,0.03376205787781351,144.2394192105
Parastrellus hesperus,imputed,21,0.0024875621890547263,144.2394209272
Parastrellus hesperus,imputed,21,0.03376205787781351,144.2394209272
Pecari tajacu,imputed,98,0.014925373134328358,144.239398264
Pecari tajacu,imputed,98,0.14605067064083457,144.239398264
Pedetes capensis,imputed,70,0.0024875621890547263,136.831499257
Pedetes capensis,imputed,70,0.1109350237717908,136.831499257
Pelomys isseli,imputed,2,0.0032258064516129032,136.8315031337
Peponocephala electra,imputed,6,0.00964630225080386,144.23939796437
Perameles gunnii,imputed,36,0.0024875621890547263,324.1576199714
Perameles gunnii,imputed,36,0.05787781350482315,324.1576199714
Perameles nasuta,imputed,50,0.0024813895781637717,324.1576199714
Perameles nasuta,imputed,50,0.07974481658692185,324.1576199714
Perimyotis subflavus,imputed,21,0.0024875621890547263,
Perimyotis subflavus,imputed,21,0.03376205787781351,
Perodicticus potto,imputed,66,0.0024875621890547263,128.328534411
Perodicticus potto,imputed,66,0.1045958795562599,128.328534411
Perognathus parvus,imputed,14,0.0024875621890547263,136.8315286972
Perognathus parvus,imputed,14,0.02254428341384863,136.8315286972
Peromyscus attwateri,imputed,4,0.0024875621890547263,136.8315079249
Peromyscus attwateri,imputed,4,0.0064516129032258064,136.8315079249
Peromyscus beatae,imputed,8,0.0024875621890547263,136.8315085387
Peromyscus beatae,imputed,8,0.012903225806451613,136.8315085387
Peromyscus boylii,imputed,69,0.009950248756218905,136.8315080717
Peromyscus boylii,imputed,69,0.11004784688995216,136.8315080717
Peromyscus californicus,imputed,36,0.0049504950495049506,136.8315069419
