virus,rank,clover,trefle,clover_nohuman,trefle_nohuman
Human orthorubulavirus 4,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Human orthorubulavirus 4,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Human orthorubulavirus 4,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Human picobirnavirus,1,0.383264654054169,-1.086231399685082,0.331174122563281,-1.0870727844084866
Human picobirnavirus,2,-0.028229923257918618,-0.25457514589927566,-0.068222650469585,-0.2497322410736769
Human picobirnavirus,3,0.011699035905973206,0.32341117414799647,0.05845604131512343,0.32224588954786654
Human picobirnavirus,4,-0.08598360275714673,0.2955218045514817,-0.14532224996284138,0.29489096339710347
Human picobirnavirus,5,-0.010397041225813015,0.2056322445880443,0.2447440602906088,0.21567783731376797
Human picobirnavirus,6,-0.24879355912044515,-0.8326389320564037,-0.11257466685262164,-0.8260081909563743
Human picobirnavirus,7,0.10650609840506431,-0.08165751529202038,0.029518013629360195,-0.14046518781812
Human picobirnavirus,8,-0.029171072679699286,-0.5062441418893691,0.23547960497241077,-0.4997651983600116
Human picobirnavirus,9,-0.2535415725023732,-0.4582301126355379,0.04677331987355994,-0.48058596979365453
Human picobirnavirus,10,-0.03921865119701621,0.3173331817124221,-0.1132798670945489,-0.28477812378987766
Human picobirnavirus,11,0.11850538548940612,-0.011052484819954855,0.19856654648052244,-0.040507835657103294
Human picobirnavirus,12,-0.18370740286924603,0.12707606642708394,-0.009637704149109496,-0.15223312326304675
Human polyomavirus 1,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Human polyomavirus 1,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Human polyomavirus 1,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Human polyomavirus 1,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Human polyomavirus 1,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Human polyomavirus 1,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Human polyomavirus 1,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Human polyomavirus 1,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Human polyomavirus 1,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Human polyomavirus 1,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Human polyomavirus 1,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Human polyomavirus 1,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Human polyomavirus 2,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Human polyomavirus 2,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Human polyomavirus 2,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Human polyomavirus 2,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Human polyomavirus 2,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Human polyomavirus 2,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Human polyomavirus 2,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Human polyomavirus 2,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Human polyomavirus 2,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Human polyomavirus 2,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Human polyomavirus 2,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Human polyomavirus 2,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Human respirovirus 1,1,0.15769650393345497,-0.6249266689909366,0.045282135186149555,-0.6210062936069167
Human respirovirus 1,2,-0.18979563101241106,0.5378510023938353,-0.07352818966075222,0.5362280458184366
Human respirovirus 1,3,-0.03306856508015509,-0.4141310189049234,0.1189181740010569,-0.4136571884185443
Human respirovirus 1,4,0.038770510993312024,0.31706043416305296,0.005066706089594269,0.3176903090445678
Human respirovirus 1,5,0.022424478172066442,-0.18179680587247954,-0.010913683744224136,-0.17281740147375335
Human respirovirus 1,6,0.02232623836021438,-0.008080498127928439,0.04307816746193245,0.010878580388225948
Human respirovirus 1,7,-0.07613951736481239,-0.3642977392576776,-0.10480083507004731,-0.37862716821633763
Human respirovirus 1,8,0.09133404537826655,0.04776980280820805,0.08165551195167418,0.06029968766964428
Human respirovirus 1,9,-0.05381088336371681,-0.14182621262438624,-0.08020451438440498,-0.15713199740138686
Human respirovirus 1,10,0.07774661726261493,0.051310611653603136,-0.010657340101299357,0.0017074351100568948
Human respirovirus 1,11,0.00815886664084732,-0.0132207400576684,-0.09370500437363273,0.03050139947138332
Human respirovirus 1,12,0.08027312582257061,-0.18988785801365135,-0.047846569250877206,0.21211516164469046
Human respirovirus 3,1,0.285389520487792,-1.1721045829498957,0.2266401213151299,-1.1737349747864116
Human respirovirus 3,2,-0.01429112295370996,0.17969881886454567,0.048377575268851954,0.1881766591829285
Human respirovirus 3,3,-0.1056336482041252,0.3560692642722765,0.1892726489924145,0.3529377164850613
Human respirovirus 3,4,0.24254568281404945,-0.9142140732104365,0.176192404510061,-0.9159960193554562
Human respirovirus 3,5,-0.04414778557924719,0.19319615392537495,-0.19662216544906114,0.1502491999112881
Human respirovirus 3,6,0.1808159302011468,0.8242366454688592,0.2756003859576986,0.8015714494252173
Human respirovirus 3,7,-0.2587135796775361,0.3253511857551968,0.1559315228308461,0.37271567587224996
Human respirovirus 3,8,-0.16841022485154022,-0.15320843383589866,-0.21909624376895515,-0.16233451462984633
Human respirovirus 3,9,0.2663758366380533,0.2855090976634069,-0.03574774892976948,0.30689395644045697
Human respirovirus 3,10,0.025796303088016972,-0.2939495291062131,0.07260666687580859,0.37529719225665376
Human respirovirus 3,11,-0.07858088499858167,0.7690532353196331,-0.02117256813799831,-0.8027122086316358
Human respirovirus 3,12,-0.02226353685056148,-0.5195413484649307,-0.2690764935016531,0.4062371036427919
Human torovirus,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Human torovirus,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Human torovirus,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Human torovirus,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Human torovirus,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Human torovirus,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Human torovirus,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Human torovirus,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Human torovirus,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Human torovirus,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Human torovirus,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Human torovirus,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Hunnivirus A,1,0.09898241817267828,-0.24095308709014313,0.1250042340577172,-0.24259658543421253
Hunnivirus A,2,0.07970753163203415,-0.12933499671851326,0.07587898090780734,-0.12928823167026915
Hunnivirus A,3,-0.06991398111332679,0.09768497252243148,0.03398690123757718,0.09848456807904657
Hunnivirus A,4,-0.038241753236898865,0.05521042195457,-0.0836191787137709,0.05578858070036048
Hunnivirus A,5,-0.04809841095872181,-0.06776403151289402,0.08431104977532802,-0.056166910464216666
Hunnivirus A,6,-0.09849465408180608,0.16702456828637605,-0.1426910850824066,0.18124477932701544
Hunnivirus A,7,0.16309595962645365,-0.21001326414539448,0.03696493482979801,-0.19065879119862747
Hunnivirus A,8,-0.02114474105375587,0.4104593886080555,-0.042208996939835146,0.4109027779478506
Hunnivirus A,9,0.016681178599936744,-0.2308880986897988,0.054780728023043075,-0.23183187600859745
Hunnivirus A,10,-0.05285819478425935,-0.12860713305698415,0.15876191076342303,0.20300425296877683
Hunnivirus A,11,-0.15832233395427975,0.01791058603168743,-0.0963299813687021,0.10700547833969008
Hunnivirus A,12,0.10856452705845303,0.2867539747783336,0.09253146310757854,-0.2529516740204119
Ife virus,1,0.16546727434040476,-0.5533742483837975,0.21012101483756984,-0.549519678850357
Ife virus,2,0.13891532002852086,-0.12359513736302456,0.1277596693633541,-0.1254937540949407
Ife virus,3,-0.11241216473602478,0.16773001052005365,0.05234864488110138,0.16891383391848136
Ife virus,4,-0.03532182204338806,0.24879777839166634,-0.09394993804987305,0.2495330282852283
Ife virus,5,-0.049336404035526076,-0.04148603573065584,0.12729867674023554,-0.022669602361193964
Ife virus,6,-0.14257437835045628,0.08963736809320541,-0.19932666391447817,0.10341376300301353
Ife virus,7,0.2219583583201097,-0.15640091388989907,0.0023238919495217913,-0.12933240538121776
Ife virus,8,0.01864589690851309,0.8435347975660129,-0.0497840883686964,0.8430505330615092
Ife virus,9,0.014702784644129203,-0.293470531134565,0.1389442898137501,-0.307810227814981
Ife virus,10,-0.13685863957301383,-0.005490567650781861,0.18168521056351666,0.09486299212044272
Ife virus,11,-0.18213348546048405,0.08051426671406152,-0.20608159009571356,0.025371890671468875
Ife virus,12,0.2231670925179151,0.4333007670326418,0.1550422048717865,-0.4247405765861738
Ikoma lyssavirus,1,0.0019319658252684347,-0.0007988416458569763,0.0028617014694268927,-0.0008074228269132985
Ikoma lyssavirus,2,0.0022208251003396576,-0.0008271540489886411,-0.005577778661025534,-0.0008064641349101472
Ikoma lyssavirus,3,0.008668485447176905,-0.0011207104589090692,-0.007510015369137275,-0.0011342786752970883
Ikoma lyssavirus,4,0.00011118582142259973,-0.0003714661843586913,0.005807141006439207,-0.00038181519560886144
Ikoma lyssavirus,5,0.006125630170526075,0.001200901845442086,-0.005368394396978716,0.0009384506626247035
Ikoma lyssavirus,6,0.007439554383216655,0.0022687286644980154,-0.012268921524091599,0.0018729398171496356
Ikoma lyssavirus,7,0.01132579815333741,0.006883685197943564,-0.008504945259163257,0.0071974763446895264
Ikoma lyssavirus,8,0.009373285018711814,-0.00013124132626472236,-0.008231266791632203,-0.00039489118920516046
Ikoma lyssavirus,9,0.007503183993531797,-0.00044204845242044286,-0.00017318174336338412,-0.00017325106761310362
Ikoma lyssavirus,10,3.8504246386188506e-5,0.00044475056062205566,-0.0023205524868688742,-0.0027792307348189736
Ikoma lyssavirus,11,0.0022685272200693523,-0.010718912573592893,0.0013928640934068807,0.01043274125865531
Ikoma lyssavirus,12,-0.0016769924803381874,-0.00020285507249210118,6.18326448997378e-5,0.0018461160304849027
Ilheus virus,1,0.2650115092650063,-0.8888298226017213,0.1703826341688613,-0.8878494730572886
Ilheus virus,2,-0.18260626676516667,-0.13253569878442717,-0.2734816294386215,-0.1310530567526673
Ilheus virus,3,0.19625656406081612,-0.8100616756567895,-0.027236697745070863,-0.8097708557380037
Ilheus virus,4,-0.14905943811470362,-0.2823443845833371,-0.18136837065065475,-0.28181896846898374
Ilheus virus,5,-0.16884252175578368,-0.5792090332935156,-0.49167668266621617,-0.6439046326827682
Ilheus virus,6,0.47681069491753914,0.4436438276392323,-0.15904012991021182,0.3611694842219496
Ilheus virus,7,0.10840949963403096,1.1384443574589422,-0.11166773524184007,1.133373148718219
Ilheus virus,8,0.10301150916270473,-0.16725350204999492,0.2992408337039264,-0.19105168607170628
Ilheus virus,9,-0.2956218439780088,-0.44766130058415676,-0.003758284747322408,-0.44622863886678205
Ilheus virus,10,0.00877688682141962,0.28710469910000835,0.11862545313548567,-0.41765221322985135
Ilheus virus,11,-0.11772218459144072,-0.7544228974832868,-0.04657097972893988,0.7000513868453738
Ilheus virus,12,0.03353638714341346,0.061772392756495105,-0.23078341326862128,0.038448361268177626
Indiana vesiculovirus,1,0.627678841386569,-1.0752896067472935,0.6376159363669567,-1.0760366299119513
Indiana vesiculovirus,2,0.062157553438335816,-0.1008696402309128,-0.41889009994679705,-0.09589433322049505
Indiana vesiculovirus,3,0.42867982636893637,-0.03433253755505593,-0.12121335993188814,-0.035247736789782436
Indiana vesiculovirus,4,-0.3687720057711182,-0.6123455317681373,-0.6010707661878603,-0.6125558781059051
Indiana vesiculovirus,5,-0.7437961279895468,-0.2638528512153556,-0.750547391192611,-0.31468785273612
Indiana vesiculovirus,6,0.5664194678118101,0.6949290090692035,0.2414050763829637,0.6463887674803405
Indiana vesiculovirus,7,-0.12520055654670723,0.6439118973779486,0.8686549693848705,0.663202819399634
Indiana vesiculovirus,8,-0.8668066677045597,-0.4920248592122808,0.12273549524621406,-0.5112453639836816
Indiana vesiculovirus,9,-0.13712813247399694,-0.325297595204017,-0.08011284427009834,-0.29718070456325474
Indiana vesiculovirus,10,0.08946378703745199,-0.3157219989594879,0.1173618290634944,0.4594130228480287
Indiana vesiculovirus,11,-0.10858360641776435,0.749322853045517,0.5234553179392771,-0.6418178051386223
Indiana vesiculovirus,12,-0.5296074299777352,0.3313010121903454,-0.2978931572531873,-0.4299293281278456
Infectious spleen and kidney necrosis virus,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Infectious spleen and kidney necrosis virus,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Infectious spleen and kidney necrosis virus,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Infectious spleen and kidney necrosis virus,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Infectious spleen and kidney necrosis virus,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Infectious spleen and kidney necrosis virus,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Infectious spleen and kidney necrosis virus,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Infectious spleen and kidney necrosis virus,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Infectious spleen and kidney necrosis virus,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Infectious spleen and kidney necrosis virus,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Infectious spleen and kidney necrosis virus,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Infectious spleen and kidney necrosis virus,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Influenza A virus,1,0.6115179587312071,-1.3909652464403999,0.5966553436270783,-1.3942956440595586
Influenza A virus,2,-0.02685240233809149,0.45790299589130795,-0.3768688364644753,0.4700326318043435
Influenza A virus,3,0.2815061502805108,0.21006071982826868,0.24438457779399606,0.20439008087286978
Influenza A virus,4,0.30554988897900864,0.20870606465756944,0.1324207703459674,0.20542744196330623
Influenza A virus,5,0.033258384940896404,0.5771000735584371,0.5362656351635336,0.5492027009529131
Influenza A virus,6,-0.5539843541786863,-0.713317868301715,-0.027114662599482392,-0.7395660047708609
Influenza A virus,7,0.05097295427317485,0.5064159577294066,0.2042103901216108,0.47153752568192625
Influenza A virus,8,-0.2088790322575089,0.12960128785543312,0.5258169952211467,0.1254772190933253
Influenza A virus,9,-0.5634926455304722,-0.42097506226895753,-0.10030637944325685,-0.451966505937551
Influenza A virus,10,0.11543423828900096,0.35010489669683476,-0.16428626902924873,-0.25534665848461136
Influenza A virus,11,0.17040454833752205,0.41813794643244073,-0.24367731859905448,-0.5114153524966581
Influenza A virus,12,0.252943827456625,0.017238602285277824,-0.2259667861272742,-0.12389656449282752
Influenza B virus,1,0.16909769775128852,-0.632333342020777,0.06865197314989513,-0.6289358099811841
Influenza B virus,2,-0.14389079820223857,0.18602225399984296,-0.08092645328175736,0.1866008923839356
Influenza B virus,3,0.020113929975864468,0.1371884279868475,0.012824665323567882,0.1360106655451437
Influenza B virus,4,0.0001335239578891613,0.5911400739460336,0.048279889222828054,0.5902185210864845
Influenza B virus,5,0.1348454556211475,0.34432320973233804,0.10893845054511063,0.36004632610727527
Influenza B virus,6,-0.07039019356545151,-0.40324379204543204,0.047280123319465975,-0.40422741223123193
Influenza B virus,7,-0.08296084255510335,0.19072132104624107,0.051246860088308324,0.2048240905949853
Influenza B virus,8,-0.06917718166794172,-0.1391669558796247,0.12652676280837083,-0.166334422290608
Influenza B virus,9,-0.08675480876577146,-0.3979303855034556,-0.003010948626725465,-0.339067176654044
Influenza B virus,10,0.00046301535794674744,-0.6284057770462882,-0.023850798874849168,0.6929514762161699
Influenza B virus,11,0.02109365262258326,0.28824299479564214,-0.10896147945232416,-0.1523706508305543
Influenza B virus,12,0.09511127630423781,-0.10204994533915733,-0.09849483277252606,0.10843516238358063
Influenza C virus,1,0.25415783499954836,-0.6538828568120924,0.17727244155461508,-0.6509778822817903
Influenza C virus,2,-0.07387747417007551,0.013681671219034379,-0.02080395505157307,0.015021078490498276
Influenza C virus,3,-0.03276587175905981,0.42570685411691994,0.026175527133173303,0.4248226435227651
Influenza C virus,4,-0.08688011867874669,0.747177257001806,-0.09162225052480504,0.7467492687744797
Influenza C virus,5,0.04987981333323589,0.1883001494877125,0.18479522734053602,0.19691971634674463
Influenza C virus,6,-0.16968928259374147,-0.37795988823418786,-0.11875174506968056,-0.38735053575972406
Influenza C virus,7,0.11256575502085096,0.25468124768494643,0.12687846527504795,0.25294384275218373
Influenza C virus,8,-0.12520837681039323,-0.2227759882656785,0.0885622600050221,-0.2423115256195441
Influenza C virus,9,-0.0834030294045124,-0.326993452464421,-0.16704017763033632,-0.2909698606777038
Influenza C virus,10,0.1690888162359706,-0.33536445173898183,-0.053584018921344366,0.37246729441104626
Influenza C virus,11,0.055880792285245146,0.16902947300983043,0.032774617424048386,-0.05688429246930088
Influenza C virus,12,-0.018827512393289947,0.3773811624994399,0.04479565430933811,-0.3851922027441322
Iotapapillomavirus 1,1,0.004508371332766242,-0.03170739200059077,0.0052695929885995035,-0.023862742141426613
Iotapapillomavirus 1,2,0.002328211808756669,0.010339591596272147,0.003273336362551925,0.005296907576177587
Iotapapillomavirus 1,3,-0.003992919585551312,-0.03143301868542135,0.00475373494025764,-0.030085958279567976
Iotapapillomavirus 1,4,0.0059293242661087155,0.01691421725914076,0.004857610543574585,0.01747291629538199
Iotapapillomavirus 1,5,0.0016511581749734001,-0.015621277613064932,-0.0012069437147204864,-0.001975751859720544
Iotapapillomavirus 1,6,0.0016455183604763488,-0.004707416876509537,0.010074418580274209,0.0007360700594183775
Iotapapillomavirus 1,7,-0.012707153092002968,-0.04418003783026912,-0.01567821961273095,-0.033133815053444704
Iotapapillomavirus 1,8,0.014192225361610534,0.016619209164900242,0.014357300808061047,0.011875681393787474
Iotapapillomavirus 1,9,-0.013409386941951613,-0.0203931828782525,0.009098623493966326,-0.011961349354764074
Iotapapillomavirus 1,10,-0.0089669417040479,-0.041675777975658135,0.0023615594745043343,0.01791341108332356
Iotapapillomavirus 1,11,-0.00240781165368177,-0.013343580361781437,-0.007789328894925096,-0.0035265722097561547
Iotapapillomavirus 1,12,0.008770846517185713,-0.0236681873964255,0.0129013076132459,0.018797660517317426
Ippy mammarenavirus,1,0.005709848995895801,-0.10712151868954771,0.006183855371999903,-0.0996373188983058
Ippy mammarenavirus,2,6.253368933706132e-5,0.05114295997944967,-0.0013813177996282843,0.04592012025909592
Ippy mammarenavirus,3,-0.0005977849040454175,0.05031466009285205,0.004868823235948145,0.051912299140158776
Ippy mammarenavirus,4,-0.0016320096097305432,0.022541467630943314,-0.008251883850591097,0.023313407001033872
Ippy mammarenavirus,5,-0.010000118597560554,-0.034756548604508206,0.003313340572325179,-0.01639624440143431
Ippy mammarenavirus,6,-0.006545215718660028,-0.030585800964953357,0.013956897900928116,-0.02225637892640637
Ippy mammarenavirus,7,-0.011928302657966792,-0.07591175438513138,-0.00392918398233422,-0.06198538412595055
Ippy mammarenavirus,8,0.0039136289724775045,0.13016877397449972,-0.016886599470091985,0.12418553438352217
Ippy mammarenavirus,9,0.017856028638661894,0.07527676179382149,0.023153354837697704,0.0940256739113621
Ippy mammarenavirus,10,-0.02381820891930113,-0.1901267812843831,-0.021608950772593293,0.1598855243668119
Ippy mammarenavirus,11,0.021122331202192597,-0.06391222300479717,-0.029778099356964734,0.09523803909625819
Ippy mammarenavirus,12,0.03182967496050757,0.031356335433854056,0.02476639607284088,-0.012720001447548842
Irkut lyssavirus,1,0.0016063384166641707,-0.010549716130456091,0.00158285508339278,-0.010616096379730324
Irkut lyssavirus,2,-0.0007894077190149689,0.0011440707916429609,-0.0009329060155520963,0.0011746460264563843
Irkut lyssavirus,3,-0.0001702416187336541,0.010075155050377151,0.0016646121887196551,0.010086096352609387
Irkut lyssavirus,4,-0.0013511177446146974,0.016805783860749404,-0.0029151779837240173,0.01682629277342708
Irkut lyssavirus,5,-0.00019915244864157804,-0.0029982375836769817,0.004925726291611077,-0.00259523839435799
Irkut lyssavirus,6,-0.004919441197634176,-0.009167739241785327,-0.006926989921219279,-0.008902368185126387
Irkut lyssavirus,7,0.006670271804442934,-0.004537160362100316,0.00020938584453353732,-0.005236789254523421
Irkut lyssavirus,8,2.2503936060057643e-5,0.002318239876195628,0.006488672139187766,0.0025304640328793256
Irkut lyssavirus,9,-0.006865832377170542,0.00337674584440797,0.00021755869443780475,0.0033072430714808903
Irkut lyssavirus,10,-0.00018204163811896818,-0.0007854320010818396,-0.015019282544568498,0.0003115988467555395
Irkut lyssavirus,11,0.014906186280230395,-0.006542321198605594,-0.013730941800321509,0.009359215641888326
Irkut lyssavirus,12,0.011973878178142383,0.01663730008686814,-0.025521001812297026,-0.015320265703799832
Isfahan vesiculovirus,1,0.11541734524475566,-0.13211683458352733,0.006921052514626222,-0.1244579294754984
Isfahan vesiculovirus,2,-0.14508390436786803,0.057818920112570456,-0.001853428195180589,0.05105028767104102
Isfahan vesiculovirus,3,-0.05850019297187301,-0.036885806552280236,0.007265380151136696,-0.034476202784968116
Isfahan vesiculovirus,4,-0.05332147910684581,0.10421331843209151,-0.004753580173159381,0.10548811515893512
Isfahan vesiculovirus,5,0.09418584612205429,-0.10940117918107041,0.00965932615412255,-0.08238744393548061
Isfahan vesiculovirus,6,0.023150330561756177,-0.036155950984355645,0.009777018892607717,-0.020939278021288033
Isfahan vesiculovirus,7,-0.04368779970036065,-0.1834185479624789,-0.02375048389321908,-0.1681675163842925
Isfahan vesiculovirus,8,0.012649841356475296,0.049615934275463486,0.004227599974521194,0.04136366336163475
Isfahan vesiculovirus,9,0.028793895694813634,-0.08215775620040881,0.024318045503752276,-0.055359129429302094
Isfahan vesiculovirus,10,-0.0283228311200712,-0.25288242491401014,-0.008739585557904531,0.20930204089736376
Isfahan vesiculovirus,11,0.006305990222309801,-0.19178624538614997,-0.005830769718874975,0.21875317795524205
Isfahan vesiculovirus,12,0.000489120455898786,-0.11920322278276432,0.03246123901631527,0.16138720064003956
Isla Vista hantavirus,1,0.0022805906250210747,-0.01859187000469659,0.0018369351567059408,-0.010609888830093974
Isla Vista hantavirus,2,-0.00242628583490166,-0.003641150965021149,-0.0036545788330422245,-0.008982772613554473
Isla Vista hantavirus,3,0.002187063310274225,-0.0015909013487802515,-0.0001235540275971468,-7.930868726368206e-5
Isla Vista hantavirus,4,-0.006158630965243745,-0.006949289716698496,-0.009026437443657172,-0.006287278659715408
Isla Vista hantavirus,5,-0.008743459139493473,-0.03356031784988976,-0.010169479110474708,-0.01970153059055537
Isla Vista hantavirus,6,0.008204502804286971,-0.007001479775528353,0.011888148408562947,-0.003000271139487581
Isla Vista hantavirus,7,-0.012380681562637833,-0.020565290891928566,0.002462986247901106,-0.00926448965062542
Isla Vista hantavirus,8,-0.0035759360621331325,0.0017403387432552487,0.0014387250949332118,-0.004253159089806379
Isla Vista hantavirus,9,0.0013795708049228637,-0.009541470661803159,0.008650092164193837,0.0017484356609527858
Isla Vista hantavirus,10,-0.009097887542014578,-0.057379189408981277,0.0017979179307921703,0.022279413904859352
Isla Vista hantavirus,11,-0.0022131429132497132,-0.043458926828033075,-0.0008767006591793664,0.024369380669963095
Isla Vista hantavirus,12,-0.0012558131118386676,-0.012075920387597116,0.00558469898509518,0.00947227406395336
Issyk-Kul virus,1,0.027187632903253788,-0.6652681730755611,0.029951005114460697,-0.6625423565261663
Issyk-Kul virus,2,-0.000293725657153849,0.06264328699775484,-0.040567601361876184,0.06483168235224901
Issyk-Kul virus,3,0.045862807967634665,-0.12992345324265278,-0.02921019590370457,-0.13170979244939637
Issyk-Kul virus,4,-0.00895400703960561,0.40879652861343163,0.019239709820780753,0.40757028834860753
Issyk-Kul virus,5,0.051235916044243136,0.1837901767304294,0.002168461929993657,0.162568843242379
Issyk-Kul virus,6,0.016084624091497985,-0.10897219970778246,-0.11962306721342944,-0.1530796441098821
Issyk-Kul virus,7,0.10152258897577203,0.8116716760109846,-0.07747574355379479,0.8331989632576504
Issyk-Kul virus,8,0.08049266184540847,0.5145708891345336,0.029696367542940763,0.4908957045343769
Issyk-Kul virus,9,-0.02828043105137384,0.42199962842980315,-0.02011185125349189,0.4464982142728968
Issyk-Kul virus,10,0.018862555114587797,0.02985805065298989,-0.12950044872895383,-0.326708564404865
Issyk-Kul virus,11,0.1276124735974055,-1.2070553112331897,-0.13129504693348898,1.149269286017057
Issyk-Kul virus,12,0.11721333364502991,-0.10793999035191065,-0.14796321744769522,0.2865211472122731
Itaporanga phlebovirus,1,0.009046244805529544,-0.17598738518591306,0.009417718555958575,-0.16898404603487407
Itaporanga phlebovirus,2,-0.004096805132199896,-0.057668704895932926,-0.020289062566793532,-0.06382302163437566
Itaporanga phlebovirus,3,0.019488708227346677,-0.32180481477713296,-0.00637593181691889,-0.3192222998563339
Itaporanga phlebovirus,4,-0.012201665116750107,0.07087070689630942,-0.016119085305499572,0.07240875727806706
Itaporanga phlebovirus,5,-0.02162312976838743,-0.32089840275957704,-0.0506907356438586,-0.3125212586056086
Itaporanga phlebovirus,6,0.04729756391564188,0.05203832029528036,-0.012368677187673337,0.04801077268510147
Itaporanga phlebovirus,7,0.010624282774179062,0.038259649277783206,0.008182176841023037,0.04046226271605945
Itaporanga phlebovirus,8,-0.008532459268111454,0.09195299338926415,0.027214906779290813,0.08601072731055354
Itaporanga phlebovirus,9,-0.027687544944004102,-0.17858364905002022,-0.00883172859768168,-0.16603862300755623
Itaporanga phlebovirus,10,0.009470215087494167,-0.16894304081039416,0.016420513298274403,0.20703263627516075
Itaporanga phlebovirus,11,-0.01621029309763808,0.13061857768057744,-0.016495042820104888,-0.09393795077509814
Itaporanga phlebovirus,12,0.01785993181667765,-0.06225037777993641,-0.002245306749804747,0.057055346179481777
Jaagsiekte sheep retrovirus,1,0.13586245618692688,-0.3971921819131219,0.17295690897073093,-0.39200565750060484
Jaagsiekte sheep retrovirus,2,0.1159871096640405,-0.15408507172288713,0.11035236359156013,-0.1580242388016878
Jaagsiekte sheep retrovirus,3,-0.09773364650793424,0.10134481195509538,0.04098923166819514,0.10328985670997927
Jaagsiekte sheep retrovirus,4,-0.046311921038520235,0.050593829944461675,-0.0993933944255396,0.051652143435460644
Jaagsiekte sheep retrovirus,5,-0.05080188657808028,-0.08229750228681923,0.11700075037822559,-0.05982221756403835
Jaagsiekte sheep retrovirus,6,-0.13232556899400044,0.28382074221538817,-0.19453494490967052,0.303075230490825
Jaagsiekte sheep retrovirus,7,0.21943654760345513,-0.2477490459509363,0.03694596278676674,-0.2078282761575552
Jaagsiekte sheep retrovirus,8,-0.015997605695492363,0.6131228882487705,-0.059592207769576196,0.6087827747270673
Jaagsiekte sheep retrovirus,9,0.026745559852958685,-0.3535004175160952,0.08048782396204986,-0.35287687282693897
Jaagsiekte sheep retrovirus,10,-0.07837074729284167,-0.13809488196403144,0.23171183969892367,0.22340224627296731
Jaagsiekte sheep retrovirus,11,-0.23176091494993967,0.06869689768993287,-0.15012781959346672,0.07291407806789375
